PlantID,PlantName,Accession,ClonalGroup,Replicate,AccessionID,ExperimentID,User,GrowthLocation,TrayPosition,PlantingDate,IntoChamberDate,EmergenceDate,EarEmergenceDate,variable,value,measurement_date
28445,BdTR2m_R3F,BdTR2m,Clone1,3,671,BVZ0049,SRE,NCRIS-5,8C1,2015-09-14,2015-09-21,2015-09-27,2016-03-08,Growth Stage,1,2015-09-30
28446,BdTR3j_R2F,BdTR3j,Clone2,2,686,BVZ0049,SRE,NCRIS-5,8C2,2015-09-14,2015-09-21,2015-09-27,2016-03-08,Growth Stage,0,2015-09-30
28447,BdTR13j_R1F,BdTR13j,Clone7,1,763,BVZ0049,SRE,NCRIS-5,8C3,2015-09-14,2015-09-21,2015-09-27,2016-03-01,Growth Stage,1.2,2015-09-30
28448,Bd21_R13F,Bd21,Bd21,13,4741,BVZ0049,SRE,NCRIS-5,8C4,2015-09-14,2015-09-21,2015-09-27,2016-03-01,Growth Stage,0,2015-09-30
28449,BdTR3t_R3F,BdTR3t,Clone2,3,694,BVZ0049,SRE,NCRIS-5,8C5,2015-09-14,2015-09-21,2015-09-27,2016-03-09,Growth Stage,1.1,2015-09-30
28450,BdTR10b_R1F,BdTR10b,Clone5,1,729,BVZ0049,SRE,NCRIS-5,8D1,2015-09-14,2015-09-21,2015-09-27,2016-03-15,Growth Stage,1.4,2015-09-30
28451,BdTR5m_R3F,BdTR5m,Clone3,3,706,BVZ0049,SRE,NCRIS-5,8D2,2015-09-14,2015-09-21,2015-09-27,2016-03-27,Growth Stage,0,2015-09-30
28452,BdTR13k_R1F,BdTR13k,Clone7,1,764,BVZ0049,SRE,NCRIS-5,8D3,2015-09-14,2015-09-21,2015-09-27,2016-03-01,Growth Stage,0,2015-09-30
28453,BdTR10h_R1F,BdTR10h,Clone5,1,735,BVZ0049,SRE,NCRIS-5,8D4,2015-09-14,2015-09-21,2015-09-27,2016-03-11,Growth Stage,1,2015-09-30
28454,BdTR9j_R1F,BdTR9j,Clone4,1,725,BVZ0049,SRE,NCRIS-5,9A1,2015-09-14,2015-09-21,2015-09-27,2016-03-18,Growth Stage,0,2015-09-30
28455,BdTR10a_R3F,BdTR10a,Clone5,3,728,BVZ0049,SRE,NCRIS-5,9A2,2015-09-14,2015-09-21,2015-09-27,2016-03-15,Growth Stage,0,2015-09-30
28456,BdTR1n_R2F,BdTR1n,Clone1,2,659,BVZ0049,SRE,NCRIS-5,9A3,2015-09-14,2015-09-21,2015-09-27,2016-03-15,Growth Stage,0,2015-09-30
28457,BdTR2g_R2F,BdTR2g,Clone1,2,666,BVZ0049,SRE,NCRIS-5,9A4,2015-09-14,2015-09-21,2015-09-27,2016-03-11,Growth Stage,0,2015-09-30
28458,BdTR2m_R1F,BdTR2m,Clone1,1,671,BVZ0049,SRE,NCRIS-5,9A5,2015-09-14,2015-09-21,2015-09-27,2016-03-11,Growth Stage,0,2015-09-30
28459,BdTR3n_R3F,BdTR3n,Clone2,3,689,BVZ0049,SRE,NCRIS-5,9B1,2015-09-14,2015-09-21,2015-09-27,2016-03-11,Growth Stage,1.1,2015-09-30
28460,BdTR1k_R2F,BdTR1k,Clone1,2,657,BVZ0049,SRE,NCRIS-5,9B2,2015-09-14,2015-09-21,2015-09-27,2016-03-13,Growth Stage,0,2015-09-30
28461,BdTR10n_R3F,BdTR10n,Clone6,3,740,BVZ0049,SRE,NCRIS-5,9B3,2015-09-14,2015-09-21,2015-09-27,2016-03-07,Growth Stage,0,2015-09-30
28462,BdTR11c_R1F,BdTR11c,Clone6,1,744,BVZ0049,SRE,NCRIS-5,9B4,2015-09-14,2015-09-21,2015-09-27,2016-03-08,Growth Stage,0,2015-09-30
28463,BdTR10g_R2F,BdTR10g,Clone5,2,734,BVZ0049,SRE,NCRIS-5,9B5,2015-09-14,2015-09-21,2015-09-27,2016-03-13,Growth Stage,1.3,2015-09-30
28464,BdTR11c_R3F,BdTR11c,Clone6,3,744,BVZ0049,SRE,NCRIS-5,9C1,2015-09-14,2015-09-21,2015-09-27,2016-03-11,Growth Stage,0,2015-09-30
28465,BdTR10c_R2F,BdTR10c,Clone5,2,730,BVZ0049,SRE,NCRIS-5,9C2,2015-09-14,2015-09-21,2015-09-27,2016-03-18,Growth Stage,1.1,2015-09-30
28466,BdTR3j_R1F,BdTR3j,Clone2,1,686,BVZ0049,SRE,NCRIS-5,9C3,2015-09-14,2015-09-21,2015-09-27,2016-03-15,Growth Stage,1,2015-09-30
28467,ELI1_R1F,ELI1,HYB1,1,342,BVZ0049,SRE,NCRIS-5,9C4,2015-09-14,2015-09-21,2015-09-27,2016-03-04,Growth Stage,0,2015-09-30
28468,BdTR3e_R3F,BdTR3e,Clone2,3,681,BVZ0049,SRE,NCRIS-5,9C5,2015-09-14,2015-09-21,2015-09-27,2016-03-13,Growth Stage,1,2015-09-30
28469,Bd21_R7F,Bd21,Bd21,7,4741,BVZ0049,SRE,NCRIS-5,9D1,2015-09-14,2015-09-21,2015-09-27,2016-03-04,Growth Stage,0,2015-09-30
28470,BdTR13m_R2F,BdTR13m,Clone7,2,765,BVZ0049,SRE,NCRIS-5,9D2,2015-09-14,2015-09-21,2015-09-27,2016-03-07,Growth Stage,0,2015-09-30
28471,BdTR13j_R3F,BdTR13j,Clone7,3,763,BVZ0049,SRE,NCRIS-5,9D3,2015-09-14,2015-09-21,2015-09-27,2016-03-04,Growth Stage,1.1,2015-09-30
28472,BdTR3h_R3F,BdTR3h,Clone2,3,684,BVZ0049,SRE,NCRIS-5,9D4,2015-09-14,2015-09-21,2015-09-27,2016-03-13,Growth Stage,1.1,2015-09-30
28473,BdTR9a_R1F,BdTR9a,Clone4,1,717,BVZ0049,SRE,NCRIS-5,10A1,2015-09-14,2015-09-21,2015-09-27,2016-03-19,Growth Stage,0,2015-09-30
28474,BdTR3p_R1F,BdTR3p,Clone2,1,691,BVZ0049,SRE,NCRIS-5,10A2,2015-09-14,2015-09-21,2015-09-27,2016-03-18,Growth Stage,0,2015-09-30
28475,BdTR9a_R2F,BdTR9a,Clone4,2,717,BVZ0049,SRE,NCRIS-5,10A3,2015-09-14,2015-09-21,2015-09-27,2016-03-18,Growth Stage,0,2015-09-30
28476,BRO1-1_R1F,BRO1-1,HYB1,1,278,BVZ0049,SRE,NCRIS-5,10A4,2015-09-14,2015-09-21,2015-09-27,2016-03-07,Growth Stage,0,2015-09-30
28477,BdTR1h_R2F,BdTR1h,Clone1,2,654,BVZ0049,SRE,NCRIS-5,10A5,2015-09-14,2015-09-21,2015-09-27,2016-03-13,Growth Stage,1,2015-09-30
28478,BdTR2p_R3F,BdTR2p,Clone1,3,674,BVZ0049,SRE,NCRIS-5,10B1,2015-09-14,2015-09-21,2015-09-27,2016-03-13,Growth Stage,0,2015-09-30
28479,BdTR10a_R2F,BdTR10a,Clone5,2,728,BVZ0049,SRE,NCRIS-5,10B2,2015-09-14,2015-09-21,2015-09-27,2016-03-13,Growth Stage,1.3,2015-09-30
28480,BdTR1g_R3F,BdTR1g,Clone1,3,653,BVZ0049,SRE,NCRIS-5,10B3,2015-09-14,2015-09-21,2015-09-27,2016-03-11,Growth Stage,1,2015-09-30
28481,BdTR13g_R3F,BdTR13g,Clone7,3,760,BVZ0049,SRE,NCRIS-5,10B4,2015-09-14,2015-09-21,2015-09-27,2016-03-09,Growth Stage,1.1,2015-09-30
28482,BdTR1b_R3F,BdTR1b,Clone1,3,648,BVZ0049,SRE,NCRIS-5,10B5,2015-09-14,2015-09-21,2015-09-27,2016-03-08,Growth Stage,0,2015-09-30
28483,BdTR10e_R1F,BdTR10e,Clone5,1,732,BVZ0049,SRE,NCRIS-5,10C1,2015-09-14,2015-09-21,2015-09-27,2016-03-15,Growth Stage,1,2015-09-30
28484,BdTR1b_R1F,BdTR1b,Clone1,1,648,BVZ0049,SRE,NCRIS-5,10C2,2015-09-14,2015-09-21,2015-09-27,2016-03-15,Growth Stage,0,2015-09-30
28485,BdTR9a_R3F,BdTR9a,Clone4,3,717,BVZ0049,SRE,NCRIS-5,10C3,2015-09-14,2015-09-21,2015-09-27,2016-03-18,Growth Stage,0,2015-09-30
28486,BdTR3b_R1F,BdTR3b,Clone2,1,678,BVZ0049,SRE,NCRIS-5,10C4,2015-09-14,2015-09-21,2015-09-27,2016-03-13,Growth Stage,0,2015-09-30
28487,BdTR3k_R2F,BdTR3k,Clone2,2,687,BVZ0049,SRE,NCRIS-5,10C5,2015-09-14,2015-09-21,2015-09-27,2016-03-11,Growth Stage,0,2015-09-30
28488,BdTR3p_R3F,BdTR3p,Clone2,3,691,BVZ0049,SRE,NCRIS-5,10D1,2015-09-14,2015-09-21,2015-09-27,2016-03-20,Growth Stage,0,2015-09-30
28489,BdTR5d_R1F,BdTR5d,Clone3,1,698,BVZ0049,SRE,NCRIS-5,10D2,2015-09-14,2015-09-21,2015-09-27,2016-04-03,Growth Stage,0,2015-09-30
28490,BdTR1g_R2F,BdTR1g,Clone1,2,653,BVZ0049,SRE,NCRIS-5,10D3,2015-09-14,2015-09-21,2015-09-27,2016-03-08,Growth Stage,1.2,2015-09-30
28491,BdTR2s_R3F,BdTR2s,Clone1,3,676,BVZ0049,SRE,NCRIS-5,10D4,2015-09-14,2015-09-21,2015-09-27,2016-03-09,Growth Stage,1.3,2015-09-30
28492,BdTR3g_R3F,BdTR3g,Clone2,3,683,BVZ0049,SRE,NCRIS-5,11A1,2015-09-14,2015-09-21,2015-09-27,2016-03-15,Growth Stage,0,2015-09-30
28493,BdTR1k_R3F,BdTR1k,Clone1,3,657,BVZ0049,SRE,NCRIS-5,11A2,2015-09-14,2015-09-21,2015-09-27,2016-03-13,Growth Stage,0,2015-09-30
28494,BdTR10d_R2F,BdTR10d,Clone5,2,731,BVZ0049,SRE,NCRIS-5,11A3,2015-09-14,2015-09-21,2015-09-27,2016-03-19,Growth Stage,0,2015-09-30
28495,BdTR13b_R2F,BdTR13b,Clone7,2,755,BVZ0049,SRE,NCRIS-5,11A4,2015-09-14,2015-09-21,2015-09-27,2016-03-03,Growth Stage,0,2015-09-30
28496,BdTR1a_R2F,BdTR1a,Clone1,2,647,BVZ0049,SRE,NCRIS-5,11A5,2015-09-14,2015-09-21,2015-09-27,2016-03-09,Growth Stage,1,2015-09-30
28497,BdTR3i_R3F,BdTR3i,Clone2,3,685,BVZ0049,SRE,NCRIS-5,11B1,2015-09-14,2015-09-21,2015-09-27,2016-03-18,Growth Stage,1,2015-09-30
28498,BdTR5h_R2F,BdTR5h,Clone3,2,702,BVZ0049,SRE,NCRIS-5,11B2,2015-09-14,2015-09-21,2015-09-27,2016-04-02,Growth Stage,0,2015-09-30
28499,BdTR1h_R1F,BdTR1h,Clone1,1,654,BVZ0049,SRE,NCRIS-5,11B3,2015-09-14,2015-09-21,2015-09-27,2016-03-11,Growth Stage,0,2015-09-30
28500,BdTR2c_R2F,BdTR2c,Clone1,2,662,BVZ0049,SRE,NCRIS-5,11B4,2015-09-14,2015-09-21,2015-09-27,2016-03-13,Growth Stage,1.1,2015-09-30
28501,BdTR9k_R3F,BdTR9k,Clone4,3,726,BVZ0049,SRE,NCRIS-5,11B5,2015-09-14,2015-09-21,2015-09-27,2016-03-11,Growth Stage,1.1,2015-09-30
28502,BdTR3m_R2F,BdTR3m,Clone2,2,688,BVZ0049,SRE,NCRIS-5,11C1,2015-09-14,2015-09-21,2015-09-27,2016-03-13,Growth Stage,1.1,2015-09-30
28503,MEL8_R3F,MEL8,HYB1,3,469,BVZ0049,SRE,NCRIS-5,11C2,2015-09-14,2015-09-21,2015-09-28,2016-03-02,Growth Stage,0,2015-09-30
28504,EGL7_R3F,EGL7,HYB1,3,338,BVZ0049,SRE,NCRIS-5,11C3,2015-09-14,2015-09-21,2015-09-27,2016-03-04,Growth Stage,0,2015-09-30
28505,Bd21_R17F,Bd21,Bd21,17,4741,BVZ0049,SRE,NCRIS-5,11C4,2015-09-14,2015-09-21,2015-09-27,2016-03-08,Growth Stage,0,2015-09-30
28506,BdTR5d_R3F,BdTR5d,Clone3,3,698,BVZ0049,SRE,NCRIS-5,11C5,2015-09-14,2015-09-21,2015-09-27,2016-04-02,Growth Stage,0,2015-09-30
28507,BdTR3m_R3F,BdTR3m,Clone2,3,688,BVZ0049,SRE,NCRIS-5,11D1,2015-09-14,2015-09-21,2015-09-27,2016-03-15,Growth Stage,1.2,2015-09-30
28508,KEI1_R2F,KEI1,HYB2,2,422,BVZ0049,SRE,NCRIS-5,11D2,2015-09-14,2015-09-21,2015-09-27,2016-03-04,Growth Stage,0,2015-09-30
28509,ELI10_R3F,ELI10,HYB1,3,349,BVZ0049,SRE,NCRIS-5,11D3,2015-09-14,2015-09-21,2015-09-27,2016-03-03,Growth Stage,0,2015-09-30
28510,BdTR1m_R2F,BdTR1m,Clone1,2,658,BVZ0049,SRE,NCRIS-5,11D4,2015-09-14,2015-09-21,2015-09-27,2016-03-11,Growth Stage,0,2015-09-30
28511,BdTR2s_R2F,BdTR2s,Clone1,2,676,BVZ0049,SRE,NCRIS-5,12A1,2015-09-14,2015-09-21,2015-09-27,2016-03-13,Growth Stage,0,2015-09-30
28512,Bd21_R15F,Bd21,Bd21,15,4741,BVZ0049,SRE,NCRIS-5,12A2,2015-09-14,2015-09-21,2015-09-27,2016-03-04,Growth Stage,0,2015-09-30
28513,SLK7_R1F,SLK7,HYB1,1,548,BVZ0049,SRE,NCRIS-5,12A3,2015-09-14,2015-09-21,2015-09-27,2016-03-02,Growth Stage,0,2015-09-30
28514,Bd21_R10F,Bd21,Bd21,10,4741,BVZ0049,SRE,NCRIS-5,12A4,2015-09-14,2015-09-21,2015-09-27,2016-03-08,Growth Stage,0,2015-09-30
28515,BdTR5m_R1F,BdTR5m,Clone3,1,706,BVZ0049,SRE,NCRIS-5,12A5,2015-09-14,2015-09-21,2015-09-27,2016-04-04,Growth Stage,0,2015-09-30
28516,EGL7_R1F,EGL7,HYB1,1,338,BVZ0049,SRE,NCRIS-5,12B1,2015-09-14,2015-09-21,2015-09-27,2016-03-02,Growth Stage,0,2015-09-30
28517,BdTR5n_R2F,BdTR5n,Clone3,2,707,BVZ0049,SRE,NCRIS-5,12B2,2015-09-14,2015-09-21,2015-09-27,2016-04-03,Growth Stage,0,2015-09-30
28518,BdTR5e_R2F,BdTR5e,Clone3,2,699,BVZ0049,SRE,NCRIS-5,12B3,2015-09-14,2015-09-21,2015-09-27,2016-04-04,Growth Stage,0,2015-09-30
28519,BdTR1n_R1F,BdTR1n,Clone1,1,659,BVZ0049,SRE,NCRIS-5,12B4,2015-09-14,2015-09-21,2015-09-27,2016-03-22,Growth Stage,0,2015-09-30
28520,BdTR9m_R2F,BdTR9m,Clone4,2,727,BVZ0049,SRE,NCRIS-5,12B5,2015-09-14,2015-09-21,2015-09-27,2016-03-19,Growth Stage,0,2015-09-30
28521,BdTR3g_R1F,BdTR3g,Clone2,1,683,BVZ0049,SRE,NCRIS-5,12C1,2015-09-14,2015-09-21,2015-09-27,2016-03-11,Growth Stage,0,2015-09-30
28522,BdTR5i_R3F,BdTR5i,Clone3,3,703,BVZ0049,SRE,NCRIS-5,12C2,2015-09-14,2015-09-21,2015-09-27,2016-04-02,Growth Stage,0,2015-09-30
28523,Bd21_R14F,Bd21,Bd21,14,4741,BVZ0049,SRE,NCRIS-5,12C3,2015-09-14,2015-09-21,2015-09-27,2016-03-08,Growth Stage,0,2015-09-30
28524,BdTR10f_R2F,BdTR10f,Clone4,2,733,BVZ0049,SRE,NCRIS-5,12C4,2015-09-14,2015-09-21,2015-09-27,2016-03-18,Growth Stage,0,2015-09-30
28525,BdTR3c_R3F,BdTR3c,Clone2,3,679,BVZ0049,SRE,NCRIS-5,12C5,2015-09-14,2015-09-21,2015-09-27,2016-03-15,Growth Stage,1.2,2015-09-30
28526,BdTR1m_R3F,BdTR1m,Clone1,3,658,BVZ0049,SRE,NCRIS-5,12D1,2015-09-14,2015-09-21,2015-09-27,2016-03-09,Growth Stage,1,2015-09-30
28527,BdTR3r_R2F,BdTR3r,Clone2,2,692,BVZ0049,SRE,NCRIS-5,12D2,2015-09-14,2015-09-21,2015-09-27,2016-03-16,Growth Stage,1,2015-09-30
28528,Bd21_R9F,Bd21,Bd21,9,4741,BVZ0049,SRE,NCRIS-5,12D3,2015-09-14,2015-09-21,2015-09-27,2016-03-08,Growth Stage,0,2015-09-30
28529,BdTR5c_R2F,BdTR5c,Clone3,2,697,BVZ0049,SRE,NCRIS-5,12D4,2015-09-14,2015-09-21,2015-09-27,2016-04-03,Growth Stage,0,2015-09-30
28530,BdTR2h_R1F,BdTR2h,Clone1,1,667,BVZ0049,SRE,NCRIS-5,13A1,2015-09-14,2015-09-21,2015-09-27,2016-03-09,Growth Stage,0,2015-09-30
28531,BdTR2r_R3F,BdTR2r,Clone1,3,675,BVZ0049,SRE,NCRIS-5,13A2,2015-09-14,2015-09-21,2015-09-27,2016-03-08,Growth Stage,0,2015-09-30
28532,BdTR5h_R3F,BdTR5h,Clone3,3,702,BVZ0049,SRE,NCRIS-5,13A3,2015-09-14,2015-09-21,2015-09-27,2016-03-30,Growth Stage,0,2015-09-30
28533,BdTR3c_R1F,BdTR3c,Clone2,1,679,BVZ0049,SRE,NCRIS-5,13A4,2015-09-14,2015-09-21,2015-09-27,2016-03-11,Growth Stage,1.3,2015-09-30
28534,BdTR9m_R1F,BdTR9m,Clone4,1,727,BVZ0049,SRE,NCRIS-5,13A5,2015-09-14,2015-09-21,2015-09-27,2016-03-18,Growth Stage,0,2015-09-30
28535,BdTR13f_R2F,BdTR13f,Clone7,2,759,BVZ0049,SRE,NCRIS-5,13B1,2015-09-14,2015-09-21,2015-09-27,2016-03-04,Growth Stage,1.2,2015-09-30
28536,BdTR5a_R1F,BdTR5a,Clone3,1,695,BVZ0049,SRE,NCRIS-5,13B2,2015-09-14,2015-09-21,2015-09-27,2016-04-01,Growth Stage,0,2015-09-30
28537,BdTR13i_R2F,BdTR13i,Clone7,2,762,BVZ0049,SRE,NCRIS-5,13B3,2015-09-14,2015-09-21,2015-09-27,2016-03-08,Growth Stage,1.1,2015-09-30
28538,BdTR9j_R2F,BdTR9j,Clone4,2,725,BVZ0049,SRE,NCRIS-5,13B4,2015-09-14,2015-09-21,NA,2016-03-18,Growth Stage,0,2015-09-30
28539,Bd21_R4F,Bd21,Bd21,4,4741,BVZ0049,SRE,NCRIS-5,13B5,2015-09-14,2015-09-21,NA,2016-03-07,Growth Stage,0,2015-09-30
28540,Bd21_R1F,Bd21,Bd21,1,4741,BVZ0049,SRE,NCRIS-5,13C1,2015-09-14,2015-09-21,2015-09-27,2016-03-04,Growth Stage,0,2015-09-30
28541,BdTR1m_R1F,BdTR1m,Clone1,1,658,BVZ0049,SRE,NCRIS-5,13C2,2015-09-14,2015-09-21,2015-09-28,2016-03-09,Growth Stage,0,2015-09-30
28542,BdTR5a_R2F,BdTR5a,Clone3,2,695,BVZ0049,SRE,NCRIS-5,13C3,2015-09-14,2015-09-21,2015-09-27,2016-04-01,Growth Stage,0,2015-09-30
28543,BdTR13b_R3F,BdTR13b,Clone7,3,755,BVZ0049,SRE,NCRIS-5,13C4,2015-09-14,2015-09-21,2015-09-27,2016-03-02,Growth Stage,1.2,2015-09-30
28544,BdTR10i_R2F,BdTR10i,Clone5,2,736,BVZ0049,SRE,NCRIS-5,13C5,2015-09-14,2015-09-21,2015-09-27,2016-03-16,Growth Stage,1,2015-09-30
28545,BdTR13a_R2F,BdTR13a,Clone7,2,754,BVZ0049,SRE,NCRIS-5,13D1,2015-09-14,2015-09-21,2015-09-27,2016-03-07,Growth Stage,1.1,2015-09-30
28546,BdTR1e_R2F,BdTR1e,Clone1,2,651,BVZ0049,SRE,NCRIS-5,13D2,2015-09-14,2015-09-21,2015-09-27,2016-03-13,Growth Stage,0,2015-09-30
28547,GUL1-2_R1F,GUL1-2,HYB1,1,367,BVZ0049,SRE,NCRIS-5,13D3,2015-09-14,2015-09-21,2015-09-27,2016-03-04,Growth Stage,0,2015-09-30
28548,BdTR10h_R2F,BdTR10h,Clone5,2,735,BVZ0049,SRE,NCRIS-5,13D4,2015-09-14,2015-09-21,2015-09-27,2016-03-16,Growth Stage,1.1,2015-09-30
28549,BdTR5c_R1F,BdTR5c,Clone3,1,697,BVZ0049,SRE,NCRIS-5,14A1,2015-09-14,2015-09-21,2015-09-27,2016-04-04,Growth Stage,0,2015-09-30
28550,BdTR3s_R1F,BdTR3s,Clone2,1,693,BVZ0049,SRE,NCRIS-5,14A2,2015-09-14,2015-09-21,2015-09-27,2016-03-13,Growth Stage,1,2015-09-30
28551,Bd21_R8F,Bd21,Bd21,8,4741,BVZ0049,SRE,NCRIS-5,14A3,2015-09-14,2015-09-21,2015-09-27,2016-03-04,Growth Stage,0,2015-09-30
28552,SLK7_R3F,SLK7,HYB1,3,548,BVZ0049,SRE,NCRIS-5,14A4,2015-09-14,2015-09-21,2015-09-27,2016-03-02,Growth Stage,0,2015-09-30
28553,MEL8_R1F,MEL8,HYB1,1,469,BVZ0049,SRE,NCRIS-5,14A5,2015-09-14,2015-09-21,2015-09-27,2016-03-01,Growth Stage,0,2015-09-30
28554,BdTR13g_R2F,BdTR13g,Clone7,2,760,BVZ0049,SRE,NCRIS-5,14B1,2015-09-14,2015-09-21,2015-09-27,2016-03-08,Growth Stage,1.2,2015-09-30
28555,BdTR3n_R1F,BdTR3n,Clone2,1,689,BVZ0049,SRE,NCRIS-5,14B2,2015-09-14,2015-09-21,2015-09-27,2016-03-13,Growth Stage,0,2015-09-30
28556,BdTR9f_R3F,BdTR9f,Clone4,3,721,BVZ0049,SRE,NCRIS-5,14B3,2015-09-14,2015-09-21,2015-09-27,2016-03-25,Growth Stage,0,2015-09-30
28557,BdTR3r_R1F,BdTR3r,Clone2,1,692,BVZ0049,SRE,NCRIS-5,14B4,2015-09-14,2015-09-21,2015-09-27,2016-03-13,Growth Stage,1,2015-09-30
28558,KEI5_R2F,KEI5,HYB2,2,426,BVZ0049,SRE,NCRIS-5,14B5,2015-09-14,2015-09-21,2015-09-27,2016-03-02,Growth Stage,0,2015-09-30
28559,Bd21_R6F,Bd21,Bd21,6,4741,BVZ0049,SRE,NCRIS-5,14C1,2015-09-14,2015-09-21,2015-09-27,2016-03-04,Growth Stage,0,2015-09-30
28560,Bd21_R3F,Bd21,Bd21,3,4741,BVZ0049,SRE,NCRIS-5,14C2,2015-09-14,2015-09-21,2015-09-27,2016-03-08,Growth Stage,0,2015-09-30
28561,MEL8_R2F,MEL8,HYB1,2,469,BVZ0049,SRE,NCRIS-5,14C3,2015-09-14,2015-09-21,2015-09-27,2016-03-04,Growth Stage,0,2015-09-30
28562,BdTR2p_R2F,BdTR2p,Clone1,2,674,BVZ0049,SRE,NCRIS-5,14C4,2015-09-14,2015-09-21,2015-09-27,2016-03-08,Growth Stage,0,2015-09-30
28563,BdTR3i_R1F,BdTR3i,Clone2,1,685,BVZ0049,SRE,NCRIS-5,14C5,2015-09-14,2015-09-21,2015-09-27,2016-03-11,Growth Stage,0,2015-09-30
28564,GUL3-8_R2F,GUL3-8,HYB1,2,389,BVZ0049,SRE,NCRIS-5,14D1,2015-09-14,2015-09-21,2015-09-27,2016-03-04,Growth Stage,0,2015-09-30
28565,BdTR1a_R1F,BdTR1a,Clone1,1,647,BVZ0049,SRE,NCRIS-5,14D2,2015-09-14,2015-09-21,2015-09-27,2016-03-09,Growth Stage,0,2015-09-30
28566,BdTR11d_R1F,BdTR11d,Clone6,1,745,BVZ0049,SRE,NCRIS-5,14D3,2015-09-14,2015-09-21,2015-09-27,2016-03-08,Growth Stage,0,2015-09-30
28567,BdTR2c_R3F,BdTR2c,Clone1,3,662,BVZ0049,SRE,NCRIS-5,14D4,2015-09-14,2015-09-21,2015-09-27,2016-03-08,Growth Stage,0,2015-09-30
28568,Bd21_R5F,Bd21,Bd21,5,4741,BVZ0049,SRE,NCRIS-5,15A2,2015-09-14,2015-09-21,2015-09-27,2016-03-04,Growth Stage,0,2015-09-30
28569,BdTR5b_R3F,BdTR5b,Clone3,3,696,BVZ0049,SRE,NCRIS-5,15A3,2015-09-14,2015-09-21,2015-09-27,2016-04-04,Growth Stage,0,2015-09-30
28570,BdTR13c_R1F,BdTR13c,Clone7,1,756,BVZ0049,SRE,NCRIS-5,15A4,2015-09-14,2015-09-21,2015-09-27,2016-03-02,Growth Stage,1,2015-09-30
28571,BdTR11h_R3F,BdTR11h,Clone6,3,749,BVZ0049,SRE,NCRIS-5,15A5,2015-09-14,2015-09-21,2015-09-27,2016-03-08,Growth Stage,0,2015-09-30
28572,BdTR13c_R3F,BdTR13c,Clone7,3,756,BVZ0049,SRE,NCRIS-5,15B1,2015-09-14,2015-09-21,2015-09-27,2016-03-02,Growth Stage,1.1,2015-09-30
28573,GWW10_R1F,GWW10,HYB1,1,397,BVZ0049,SRE,NCRIS-5,15B2,2015-09-14,2015-09-21,2015-09-27,2016-03-04,Growth Stage,0,2015-09-30
28574,BRO1-1_R3F,BRO1-1,HYB1,3,278,BVZ0049,SRE,NCRIS-5,15B3,2015-09-14,2015-09-21,2015-09-27,2016-03-13,Growth Stage,0,2015-09-30
28575,BdTR2n_R3F,BdTR2n,Clone1,3,672,BVZ0049,SRE,NCRIS-5,15B4,2015-09-14,2015-09-21,2015-09-27,2016-03-13,Growth Stage,0,2015-09-30
28576,BdTR1b_R2F,BdTR1b,Clone1,2,648,BVZ0049,SRE,NCRIS-5,15B5,2015-09-14,2015-09-21,2015-09-27,2016-03-13,Growth Stage,0,2015-09-30
28577,BdTR1j_R2F,BdTR1j,Clone1,2,656,BVZ0049,SRE,NCRIS-5,15C1,2015-09-14,2015-09-21,2015-09-27,2016-03-09,Growth Stage,1,2015-09-30
28578,BdTR2k_R2F,BdTR2k,Clone1,2,670,BVZ0049,SRE,NCRIS-5,15C2,2015-09-14,2015-09-21,2015-09-27,2016-03-13,Growth Stage,1,2015-09-30
28579,BdTR9k_R2F,BdTR9k,Clone4,2,726,BVZ0049,SRE,NCRIS-5,15C3,2015-09-14,2015-09-21,2015-09-27,2016-03-11,Growth Stage,0,2015-09-30
28580,BdTR1k_R1F,BdTR1k,Clone1,1,657,BVZ0049,SRE,NCRIS-5,15C4,2015-09-14,2015-09-21,2015-09-27,2016-03-13,Growth Stage,0,2015-09-30
28581,BdTR3e_R1F,BdTR3e,Clone2,1,681,BVZ0049,SRE,NCRIS-5,15C5,2015-09-14,2015-09-21,2015-09-27,2016-03-15,Growth Stage,0,2015-09-30
28582,BdTR2r_R2F,BdTR2r,Clone1,2,675,BVZ0049,SRE,NCRIS-5,15D1,2015-09-14,2015-09-21,2015-09-27,2016-03-13,Growth Stage,1,2015-09-30
28583,BdTR5n_R3F,BdTR5n,Clone3,3,707,BVZ0049,SRE,NCRIS-5,15D2,2015-09-14,2015-09-21,2015-09-27,2016-04-06,Growth Stage,0,2015-09-30
28584,BdTR1e_R1F,BdTR1e,Clone1,1,651,BVZ0049,SRE,NCRIS-5,15D3,2015-09-14,2015-09-21,2015-09-27,2016-03-15,Growth Stage,1.2,2015-09-30
28585,BLA1_R3F,BLA1,HYB1,3,252,BVZ0049,SRE,NCRIS-5,15D4,2015-09-14,2015-09-21,2015-09-28,2016-03-04,Growth Stage,0,2015-09-30
28586,BdTR2s_R1F,BdTR2s,Clone1,1,676,BVZ0049,SRE,NCRIS-5,16A1,2015-09-14,2015-09-21,2015-09-27,2016-03-13,Growth Stage,1,2015-09-30
28587,BdTR1h_R3F,BdTR1h,Clone1,3,654,BVZ0049,SRE,NCRIS-5,16A2,2015-09-14,2015-09-21,2015-09-27,2016-03-13,Growth Stage,0,2015-09-30
